nft_id,trade_price,floor_price,Accessories,Background,Body,Eyes,Hat,Mouth,Accessories_Background_freq,Accessories_Body_freq,Accessories_Eyes_freq,Accessories_Hat_freq,Accessories_Mouth_freq,Background_Body_freq,Background_Eyes_freq,Background_Hat_freq,Background_Mouth_freq,Body_Eyes_freq,Body_Hat_freq,Body_Mouth_freq,Eyes_Hat_freq,Eyes_Mouth_freq,Hat_Mouth_freq,Mouth_freq,Accessories_freq,Background_freq,Body_freq,Eyes_freq,Hat_freq
81,6.31,6.31,nan,Midnight Sapphire Blue,Black - Overweight,Nouns Glasses,Party Hat,Toothy,0.0567,0.08,0.018,0.0247,0.074,0.0173,0.0047,0.0073,0.0207,0.0047,0.008,0.0373,0.0033,0.0067,0.0073,0.1853,0.4247,0.1167,0.1773,0.0393,0.05
81,4.29,4.29,nan,Midnight Sapphire Blue,Black - Overweight,Nouns Glasses,Party Hat,Toothy,0.0567,0.08,0.018,0.0247,0.074,0.0173,0.0047,0.0073,0.0207,0.0047,0.008,0.0373,0.0033,0.0067,0.0073,0.1853,0.4247,0.1167,0.1773,0.0393,0.05
539,4.19,4.19,nan,Spiced Orange,Lilac,Red Round Shades,Cowboy,Toothy,0.0527,0.018,0.0233,0.0253,0.074,0.0073,0.008,0.0093,0.02,0.0027,0.0047,0.006,0.002,0.0127,0.0093,0.1853,0.4247,0.118,0.0433,0.0587,0.058
539,4.74,4.74,nan,Spiced Orange,Lilac,Red Round Shades,Cowboy,Toothy,0.0527,0.018,0.0233,0.0253,0.074,0.0073,0.008,0.0093,0.02,0.0027,0.0047,0.006,0.002,0.0127,0.0093,0.1853,0.4247,0.118,0.0433,0.0587,0.058
539,9.06,9.06,nan,Spiced Orange,Lilac,Red Round Shades,Cowboy,Toothy,0.0527,0.018,0.0233,0.0253,0.074,0.0073,0.008,0.0093,0.02,0.0027,0.0047,0.006,0.002,0.0127,0.0093,0.1853,0.4247,0.118,0.0433,0.0587,0.058
214,4.16,4.16,Tie,Sunlit Gold,Black - Overweight,Normal,Elvis,Feral,0.006,0.0127,0.0187,0.004,0.0047,0.032,0.0427,0.0073,0.0053,0.0393,0.0127,0.0093,0.0167,0.0147,0.0053,0.048,0.0627,0.15,0.1773,0.2567,0.07
214,3.83,3.83,Tie,Sunlit Gold,Black - Overweight,Normal,Elvis,Feral,0.006,0.0127,0.0187,0.004,0.0047,0.032,0.0427,0.0073,0.0053,0.0393,0.0127,0.0093,0.0167,0.0147,0.0053,0.048,0.0627,0.15,0.1773,0.2567,0.07
214,2.37,2.37,Tie,Sunlit Gold,Black - Overweight,Normal,Elvis,Feral,0.006,0.0127,0.0187,0.004,0.0047,0.032,0.0427,0.0073,0.0053,0.0393,0.0127,0.0093,0.0167,0.0147,0.0053,0.048,0.0627,0.15,0.1773,0.2567,0.07
239,5.03,4.16,nan,"Red, White, and Blue",Cream,Normal,Cylinder,Toothy,0.0047,0.0327,0.102,0.0193,0.074,0.0013,0.0013,0.0013,0.0013,0.0227,0.004,0.018,0.012,0.0513,0.0107,0.1853,0.4247,0.01,0.0787,0.2567,0.0493
239,6.45,5.07,nan,"Red, White, and Blue",Cream,Normal,Cylinder,Toothy,0.0047,0.0327,0.102,0.0193,0.074,0.0013,0.0013,0.0013,0.0013,0.0227,0.004,0.018,0.012,0.0513,0.0107,0.1853,0.4247,0.01,0.0787,0.2567,0.0493
224,9.8,4.16,Tie,Sunlit Gold,Tan,Goggles,Beret,Happy,0.006,0.01,0.0027,0.0007,0.01,0.0267,0.0087,0.0027,0.04,0.008,0.002,0.028,0.0013,0.0113,0.0027,0.226,0.0627,0.15,0.1553,0.0573,0.0093
224,17.03,7.05,Tie,Sunlit Gold,Tan,Goggles,Beret,Happy,0.006,0.01,0.0027,0.0007,0.01,0.0267,0.0087,0.0027,0.04,0.008,0.002,0.028,0.0013,0.0113,0.0027,0.226,0.0627,0.15,0.1553,0.0573,0.0093
224,23.89,8.57,Tie,Sunlit Gold,Tan,Goggles,Beret,Happy,0.006,0.01,0.0027,0.0007,0.01,0.0267,0.0087,0.0027,0.04,0.008,0.002,0.028,0.0013,0.0113,0.0027,0.226,0.0627,0.15,0.1553,0.0573,0.0093
224,7.19,3.41,Tie,Sunlit Gold,Tan,Goggles,Beret,Happy,0.006,0.01,0.0027,0.0007,0.01,0.0267,0.0087,0.0027,0.04,0.008,0.002,0.028,0.0013,0.0113,0.0027,0.226,0.0627,0.15,0.1553,0.0573,0.0093
224,12.15,4.43,Tie,Sunlit Gold,Tan,Goggles,Beret,Happy,0.006,0.01,0.0027,0.0007,0.01,0.0267,0.0087,0.0027,0.04,0.008,0.002,0.028,0.0013,0.0113,0.0027,0.226,0.0627,0.15,0.1553,0.0573,0.0093
448,4.16,4.16,Gold Chain,Spiced Orange,Black,Normal,No Hat,Surprised,0.0107,0.0267,0.0233,0.0273,0.014,0.0267,0.0253,0.032,0.0153,0.0613,0.0727,0.0267,0.0747,0.03,0.0407,0.1187,0.09,0.118,0.2333,0.2567,0.3147
448,8.44,8.44,Gold Chain,Spiced Orange,Black,Normal,No Hat,Surprised,0.0107,0.0267,0.0233,0.0273,0.014,0.0267,0.0253,0.032,0.0153,0.0613,0.0727,0.0267,0.0747,0.03,0.0407,0.1187,0.09,0.118,0.2333,0.2567,0.3147
448,7.03,7.03,Gold Chain,Spiced Orange,Black,Normal,No Hat,Surprised,0.0107,0.0267,0.0233,0.0273,0.014,0.0267,0.0253,0.032,0.0153,0.0613,0.0727,0.0267,0.0747,0.03,0.0407,0.1187,0.09,0.118,0.2333,0.2567,0.3147
151,4.16,4.16,nan,Sunlit Gold,Black,Normal,Headband,Mustache,0.0673,0.0873,0.102,0.016,0.0347,0.0313,0.0427,0.0093,0.0113,0.0613,0.0087,0.0213,0.0127,0.022,0.004,0.0767,0.4247,0.15,0.2333,0.2567,0.0447
151,3.41,3.41,nan,Sunlit Gold,Black,Normal,Headband,Mustache,0.0673,0.0873,0.102,0.016,0.0347,0.0313,0.0427,0.0093,0.0113,0.0613,0.0087,0.0213,0.0127,0.022,0.004,0.0767,0.4247,0.15,0.2333,0.2567,0.0447
922,4.19,4.19,nan,Midnight Sapphire Blue,Blue,Normal,No Hat,Happy,0.0567,0.03,0.102,0.132,0.0967,0.0093,0.03,0.0367,0.0253,0.0133,0.0207,0.012,0.0747,0.0553,0.0707,0.226,0.4247,0.1167,0.0633,0.2567,0.3147
922,5.71,5.71,nan,Midnight Sapphire Blue,Blue,Normal,No Hat,Happy,0.0567,0.03,0.102,0.132,0.0967,0.0093,0.03,0.0367,0.0253,0.0133,0.0207,0.012,0.0747,0.0553,0.0707,0.226,0.4247,0.1167,0.0633,0.2567,0.3147
922,5.33,5.33,nan,Midnight Sapphire Blue,Blue,Normal,No Hat,Happy,0.0567,0.03,0.102,0.132,0.0967,0.0093,0.03,0.0367,0.0253,0.0133,0.0207,0.012,0.0747,0.0553,0.0707,0.226,0.4247,0.1167,0.0633,0.2567,0.3147
1085,4.19,4.19,Bow Tie,Seashell Pink,Lilac,White Shades,Sobrero,Happy,0.0127,0.0033,0.0153,0.0047,0.0207,0.006,0.02,0.006,0.0307,0.0067,0.004,0.0133,0.01,0.034,0.0173,0.226,0.0933,0.118,0.0433,0.148,0.06
1085,7.18,7.18,Bow Tie,Seashell Pink,Lilac,White Shades,Sobrero,Happy,0.0127,0.0033,0.0153,0.0047,0.0207,0.006,0.02,0.006,0.0307,0.0067,0.004,0.0133,0.01,0.034,0.0173,0.226,0.0933,0.118,0.0433,0.148,0.06
46,4.19,4.19,Scarf,Spiced Orange,White,Normal,Headphones,Mustache,0.014,0.0087,0.0467,0.0067,0.008,0.0053,0.0253,0.0053,0.0067,0.0207,0.0027,0.0013,0.0153,0.022,0.0053,0.0767,0.1393,0.118,0.0593,0.2567,0.05
46,6.77,6.77,Scarf,Spiced Orange,White,Normal,Headphones,Mustache,0.014,0.0087,0.0467,0.0067,0.008,0.0053,0.0253,0.0053,0.0067,0.0207,0.0027,0.0013,0.0153,0.022,0.0053,0.0767,0.1393,0.118,0.0593,0.2567,0.05
843,4.2,4.2,Scarf,Forest Moss Green,Black,Normal,Sobrero,Mustache,0.0233,0.0347,0.0467,0.0067,0.008,0.032,0.034,0.006,0.008,0.0613,0.018,0.0213,0.016,0.022,0.0047,0.0767,0.1393,0.1247,0.2333,0.2567,0.06
843,4.14,4.14,Scarf,Forest Moss Green,Black,Normal,Sobrero,Mustache,0.0233,0.0347,0.0467,0.0067,0.008,0.032,0.034,0.006,0.008,0.0613,0.018,0.0213,0.016,0.022,0.0047,0.0767,0.1393,0.1247,0.2333,0.2567,0.06
843,4.43,4.43,Scarf,Forest Moss Green,Black,Normal,Sobrero,Mustache,0.0233,0.0347,0.0467,0.0067,0.008,0.032,0.034,0.006,0.008,0.0613,0.018,0.0213,0.016,0.022,0.0047,0.0767,0.1393,0.1247,0.2333,0.2567,0.06
886,4.2,4.2,nan,Rose Quartz Pink,Black - Overweight,Eye Patch,No Hat,Vampire,0.048,0.08,0.0313,0.132,0.026,0.0187,0.014,0.0407,0.0067,0.018,0.0607,0.0073,0.0267,0.0053,0.0207,0.0593,0.4247,0.116,0.1773,0.08,0.3147
886,6.95,6.8,nan,Rose Quartz Pink,Black - Overweight,Eye Patch,No Hat,Vampire,0.048,0.08,0.0313,0.132,0.026,0.0187,0.014,0.0407,0.0067,0.018,0.0607,0.0073,0.0267,0.0053,0.0207,0.0593,0.4247,0.116,0.1773,0.08,0.3147
886,5.39,5.32,nan,Rose Quartz Pink,Black - Overweight,Eye Patch,No Hat,Vampire,0.048,0.08,0.0313,0.132,0.026,0.0187,0.014,0.0407,0.0067,0.018,0.0607,0.0073,0.0267,0.0053,0.0207,0.0593,0.4247,0.116,0.1773,0.08,0.3147
886,5.07,5.07,nan,Rose Quartz Pink,Black - Overweight,Eye Patch,No Hat,Vampire,0.048,0.08,0.0313,0.132,0.026,0.0187,0.014,0.0407,0.0067,0.018,0.0607,0.0073,0.0267,0.0053,0.0207,0.0593,0.4247,0.116,0.1773,0.08,0.3147
886,3.2,3.2,nan,Rose Quartz Pink,Black - Overweight,Eye Patch,No Hat,Vampire,0.048,0.08,0.0313,0.132,0.026,0.0187,0.014,0.0407,0.0067,0.018,0.0607,0.0073,0.0267,0.0053,0.0207,0.0593,0.4247,0.116,0.1773,0.08,0.3147
781,4.28,4.2,nan,Lavender Dusk Purple,Black,VR Headset,Afro,Happy,0.0507,0.0873,0.01,0.034,0.0967,0.03,0.0033,0.006,0.0213,0.0047,0.0193,0.0613,0.002,0.006,0.0113,0.226,0.4247,0.1187,0.2333,0.0193,0.07
781,7.0,7.0,nan,Lavender Dusk Purple,Black,VR Headset,Afro,Happy,0.0507,0.0873,0.01,0.034,0.0967,0.03,0.0033,0.006,0.0213,0.0047,0.0193,0.0613,0.002,0.006,0.0113,0.226,0.4247,0.1187,0.2333,0.0193,0.07
781,3.72,3.72,nan,Lavender Dusk Purple,Black,VR Headset,Afro,Happy,0.0507,0.0873,0.01,0.034,0.0967,0.03,0.0033,0.006,0.0213,0.0047,0.0193,0.0613,0.002,0.006,0.0113,0.226,0.4247,0.1187,0.2333,0.0193,0.07
781,3.2,3.2,nan,Lavender Dusk Purple,Black,VR Headset,Afro,Happy,0.0507,0.0873,0.01,0.034,0.0967,0.03,0.0033,0.006,0.0213,0.0047,0.0193,0.0613,0.002,0.006,0.0113,0.226,0.4247,0.1187,0.2333,0.0193,0.07
950,4.22,4.2,nan,Sunlit Gold,Chocolate,3-D Glasses,Slickback,Drooling,0.0673,0.0173,0.012,0.016,0.032,0.004,0.0047,0.0087,0.0107,0.002,0.0047,0.0027,0.0007,0.0027,0.004,0.07,0.4247,0.15,0.0433,0.0293,0.0493
950,3.53,3.1,nan,Sunlit Gold,Chocolate,3-D Glasses,Slickback,Drooling,0.0673,0.0173,0.012,0.016,0.032,0.004,0.0047,0.0087,0.0107,0.002,0.0047,0.0027,0.0007,0.0027,0.004,0.07,0.4247,0.15,0.0433,0.0293,0.0493
950,0.94,0.94,nan,Sunlit Gold,Chocolate,3-D Glasses,Slickback,Drooling,0.0673,0.0173,0.012,0.016,0.032,0.004,0.0047,0.0087,0.0107,0.002,0.0047,0.0027,0.0007,0.0027,0.004,0.07,0.4247,0.15,0.0433,0.0293,0.0493
589,4.2,4.2,nan,Stormcloud Grey,Tan - Overweight,White Shades,Elvis,Toothy,0.0467,0.0313,0.066,0.0273,0.074,0.0127,0.02,0.01,0.0193,0.0153,0.0053,0.0147,0.0113,0.03,0.0113,0.1853,0.4247,0.1187,0.0727,0.148,0.07
589,5.23,5.23,nan,Stormcloud Grey,Tan - Overweight,White Shades,Elvis,Toothy,0.0467,0.0313,0.066,0.0273,0.074,0.0127,0.02,0.01,0.0193,0.0153,0.0053,0.0147,0.0113,0.03,0.0113,0.1853,0.4247,0.1187,0.0727,0.148,0.07
436,14.2,4.2,Tie,Lavender Dusk Purple,Zombie,Laser Eyes,No Hat,Vampire,0.0087,0.0007,0.0007,0.024,0.0047,0.002,0.0033,0.0367,0.0073,0.0007,0.002,0.0027,0.006,0.002,0.0207,0.0593,0.0627,0.1187,0.01,0.0167,0.3147
436,15.79,4.39,Tie,Lavender Dusk Purple,Zombie,Laser Eyes,No Hat,Vampire,0.0087,0.0007,0.0007,0.024,0.0047,0.002,0.0033,0.0367,0.0073,0.0007,0.002,0.0027,0.006,0.002,0.0207,0.0593,0.0627,0.1187,0.01,0.0167,0.3147
436,25.21,6.37,Tie,Lavender Dusk Purple,Zombie,Laser Eyes,No Hat,Vampire,0.0087,0.0007,0.0007,0.024,0.0047,0.002,0.0033,0.0367,0.0073,0.0007,0.002,0.0027,0.006,0.002,0.0207,0.0593,0.0627,0.1187,0.01,0.0167,0.3147
436,34.01,9.15,Tie,Lavender Dusk Purple,Zombie,Laser Eyes,No Hat,Vampire,0.0087,0.0007,0.0007,0.024,0.0047,0.002,0.0033,0.0367,0.0073,0.0007,0.002,0.0027,0.006,0.002,0.0207,0.0593,0.0627,0.1187,0.01,0.0167,0.3147
436,7.3,1.76,Tie,Lavender Dusk Purple,Zombie,Laser Eyes,No Hat,Vampire,0.0087,0.0007,0.0007,0.024,0.0047,0.002,0.0033,0.0367,0.0073,0.0007,0.002,0.0027,0.006,0.002,0.0207,0.0593,0.0627,0.1187,0.01,0.0167,0.3147
313,4.2,4.2,Scarf,Forest Moss Green,Black,Normal,Slickback,Drooling,0.0233,0.0347,0.0467,0.0093,0.006,0.032,0.034,0.0053,0.008,0.0613,0.0147,0.02,0.018,0.0173,0.004,0.07,0.1393,0.1247,0.2333,0.2567,0.0493
313,5.3,5.3,Scarf,Forest Moss Green,Black,Normal,Slickback,Drooling,0.0233,0.0347,0.0467,0.0093,0.006,0.032,0.034,0.0053,0.008,0.0613,0.0147,0.02,0.018,0.0173,0.004,0.07,0.1393,0.1247,0.2333,0.2567,0.0493
87,4.2,4.2,Wings,Stormcloud Grey,White,White Round Shades,No Hat,Happy,0.002,0.0007,0.0027,0.004,0.0067,0.0107,0.016,0.0367,0.022,0.0053,0.0187,0.0113,0.0327,0.0207,0.0707,0.226,0.0193,0.1187,0.0593,0.0987,0.3147
1311,4.27,4.27,Scarf,Stormcloud Grey,Black,White Shades,Dreads,Vampire,0.01,0.0347,0.0187,0.0047,0.004,0.0287,0.02,0.0053,0.0093,0.0327,0.0047,0.0127,0.0027,0.0107,0.002,0.0593,0.1393,0.1187,0.2333,0.148,0.018
1311,4.44,4.44,Scarf,Stormcloud Grey,Black,White Shades,Dreads,Vampire,0.01,0.0347,0.0187,0.0047,0.004,0.0287,0.02,0.0053,0.0093,0.0327,0.0047,0.0127,0.0027,0.0107,0.002,0.0593,0.1393,0.1187,0.2333,0.148,0.018
1311,7.03,7.03,Scarf,Stormcloud Grey,Black,White Shades,Dreads,Vampire,0.01,0.0347,0.0187,0.0047,0.004,0.0287,0.02,0.0053,0.0093,0.0327,0.0047,0.0127,0.0027,0.0107,0.002,0.0593,0.1393,0.1187,0.2333,0.148,0.018
988,4.27,4.27,Scarf,Lavender Dusk Purple,Tan,Drowsy,No Hat,Happy,0.0173,0.0227,0.0073,0.0473,0.0353,0.018,0.0047,0.0367,0.0213,0.008,0.048,0.028,0.012,0.01,0.0707,0.226,0.1393,0.1187,0.1553,0.0407,0.3147
988,9.16,9.16,Scarf,Lavender Dusk Purple,Tan,Drowsy,No Hat,Happy,0.0173,0.0227,0.0073,0.0473,0.0353,0.018,0.0047,0.0367,0.0213,0.008,0.048,0.028,0.012,0.01,0.0707,0.226,0.1393,0.1187,0.1553,0.0407,0.3147
835,4.27,4.27,Gold Chain,Stormcloud Grey,Sable,White Shades,Pirate,Mustache,0.0153,0.01,0.0133,0.0073,0.008,0.006,0.02,0.0053,0.0087,0.01,0.006,0.0073,0.008,0.01,0.0047,0.0767,0.09,0.1187,0.0633,0.148,0.06
835,8.83,8.83,Gold Chain,Stormcloud Grey,Sable,White Shades,Pirate,Mustache,0.0153,0.01,0.0133,0.0073,0.008,0.006,0.02,0.0053,0.0087,0.01,0.006,0.0073,0.008,0.01,0.0047,0.0767,0.09,0.1187,0.0633,0.148,0.06
583,4.27,4.27,nan,Seashell Pink,Black - Overweight,Concerned,No Hat,Happy,0.046,0.08,0.0127,0.132,0.0967,0.0253,0.002,0.0373,0.0307,0.008,0.0607,0.042,0.008,0.0073,0.0707,0.226,0.4247,0.118,0.1773,0.0293,0.3147
1291,4.27,4.27,Scarf,Sunlit Gold,Black,Normal,Pirate,Toothy,0.0193,0.0347,0.0467,0.0053,0.0367,0.0313,0.0427,0.0073,0.0293,0.0613,0.0147,0.0347,0.0153,0.0513,0.01,0.1853,0.1393,0.15,0.2333,0.2567,0.06
1131,4.27,4.27,Gold Chain,Rose Quartz Pink,Black,White Shades,No Hat,Happy,0.01,0.0267,0.0133,0.0273,0.0147,0.032,0.0207,0.0407,0.0247,0.0327,0.0727,0.0613,0.0487,0.034,0.0707,0.226,0.09,0.116,0.2333,0.148,0.3147
1131,9.77,8.73,Gold Chain,Rose Quartz Pink,Black,White Shades,No Hat,Happy,0.01,0.0267,0.0133,0.0273,0.0147,0.032,0.0207,0.0407,0.0247,0.0327,0.0727,0.0613,0.0487,0.034,0.0707,0.226,0.09,0.116,0.2333,0.148,0.3147
579,4.27,4.27,Red Bandana,Sunlit Gold,Black,3-D Glasses,Cylinder,Mustache,0.0147,0.0253,0.0047,0.0067,0.0087,0.0313,0.0047,0.0067,0.0113,0.0067,0.008,0.0213,0.0033,0.0027,0.0047,0.0767,0.092,0.15,0.2333,0.0293,0.0493
628,4.27,4.27,Scarf,Rose Quartz Pink,Black - Overweight,White Shades,Sobrero,Mustache,0.0167,0.0273,0.0187,0.0067,0.008,0.0187,0.0207,0.0067,0.0093,0.0347,0.0093,0.0127,0.01,0.01,0.0047,0.0767,0.1393,0.116,0.1773,0.148,0.06
628,8.17,8.17,Scarf,Rose Quartz Pink,Black - Overweight,White Shades,Sobrero,Mustache,0.0167,0.0273,0.0187,0.0067,0.008,0.0187,0.0207,0.0067,0.0093,0.0347,0.0093,0.0127,0.01,0.01,0.0047,0.0767,0.1393,0.116,0.1773,0.148,0.06
355,4.27,4.27,nan,Spiced Orange,Sable,Red Shades,Elvis,Surprised,0.0527,0.0293,0.0293,0.0273,0.056,0.0113,0.008,0.0093,0.0153,0.0047,0.0067,0.0047,0.0053,0.0093,0.0067,0.1187,0.4247,0.118,0.0633,0.0687,0.07
69,4.39,4.39,Scarf,Forest Moss Green,Blue,White Round Shades,Afro,Happy,0.0233,0.006,0.012,0.0087,0.0353,0.0093,0.0093,0.006,0.0267,0.0107,0.0073,0.012,0.0073,0.0207,0.0113,0.226,0.1393,0.1247,0.0633,0.0987,0.07
69,6.41,6.41,Scarf,Forest Moss Green,Blue,White Round Shades,Afro,Happy,0.0233,0.006,0.012,0.0087,0.0353,0.0093,0.0093,0.006,0.0267,0.0107,0.0073,0.012,0.0073,0.0207,0.0113,0.226,0.1393,0.1247,0.0633,0.0987,0.07
803,4.39,4.39,nan,Stormcloud Grey,Black,Normal,Party Hat,Feral,0.0467,0.0873,0.102,0.0247,0.0187,0.0287,0.0287,0.0053,0.006,0.0613,0.014,0.0073,0.0127,0.0147,0.004,0.048,0.4247,0.1187,0.2333,0.2567,0.05
803,8.83,8.83,nan,Stormcloud Grey,Black,Normal,Party Hat,Feral,0.0467,0.0873,0.102,0.0247,0.0187,0.0287,0.0287,0.0053,0.006,0.0613,0.014,0.0073,0.0127,0.0147,0.004,0.048,0.4247,0.1187,0.2333,0.2567,0.05
803,1.8,1.8,nan,Stormcloud Grey,Black,Normal,Party Hat,Feral,0.0467,0.0873,0.102,0.0247,0.0187,0.0287,0.0287,0.0053,0.006,0.0613,0.014,0.0073,0.0127,0.0147,0.004,0.048,0.4247,0.1187,0.2333,0.2567,0.05
540,4.39,4.39,nan,Stormcloud Grey,Black,Red Round Shades,No Hat,Surprised,0.0467,0.0873,0.0233,0.132,0.056,0.0287,0.0053,0.0367,0.0127,0.0107,0.0727,0.0267,0.0247,0.0087,0.0407,0.1187,0.4247,0.1187,0.2333,0.0587,0.3147
540,9.02,9.02,nan,Stormcloud Grey,Black,Red Round Shades,No Hat,Surprised,0.0467,0.0873,0.0233,0.132,0.056,0.0287,0.0053,0.0367,0.0127,0.0107,0.0727,0.0267,0.0247,0.0087,0.0407,0.1187,0.4247,0.1187,0.2333,0.0587,0.3147
540,8.67,8.39,nan,Stormcloud Grey,Black,Red Round Shades,No Hat,Surprised,0.0467,0.0873,0.0233,0.132,0.056,0.0287,0.0053,0.0367,0.0127,0.0107,0.0727,0.0267,0.0247,0.0087,0.0407,0.1187,0.4247,0.1187,0.2333,0.0587,0.3147
540,5.36,5.36,nan,Stormcloud Grey,Black,Red Round Shades,No Hat,Surprised,0.0467,0.0873,0.0233,0.132,0.056,0.0287,0.0053,0.0367,0.0127,0.0107,0.0727,0.0267,0.0247,0.0087,0.0407,0.1187,0.4247,0.1187,0.2333,0.0587,0.3147
712,25.16,4.39,nan,Sunlit Gold,Zombie,Gold Shades,Napoleon,Surprised,0.0673,0.0047,0.006,0.0053,0.056,0.0013,0.0027,0.0027,0.018,0.0007,0.0013,0.0013,0.0013,0.004,0.0007,0.1187,0.4247,0.15,0.01,0.02,0.0093
712,45.49,7.91,nan,Sunlit Gold,Zombie,Gold Shades,Napoleon,Surprised,0.0673,0.0047,0.006,0.0053,0.056,0.0013,0.0027,0.0027,0.018,0.0007,0.0013,0.0013,0.0013,0.004,0.0007,0.1187,0.4247,0.15,0.01,0.02,0.0093
712,28.14,5.36,nan,Sunlit Gold,Zombie,Gold Shades,Napoleon,Surprised,0.0673,0.0047,0.006,0.0053,0.056,0.0013,0.0027,0.0027,0.018,0.0007,0.0013,0.0013,0.0013,0.004,0.0007,0.1187,0.4247,0.15,0.01,0.02,0.0093
1078,4.43,4.43,nan,Sunlit Gold,Lilac,Eye Patch,Slickback,Surprised,0.0673,0.018,0.0313,0.016,0.056,0.0087,0.0107,0.0087,0.018,0.0013,0.0007,0.004,0.0053,0.0093,0.0053,0.1187,0.4247,0.15,0.0433,0.08,0.0493
1078,7.56,7.56,nan,Sunlit Gold,Lilac,Eye Patch,Slickback,Surprised,0.0673,0.018,0.0313,0.016,0.056,0.0087,0.0107,0.0087,0.018,0.0013,0.0007,0.004,0.0053,0.0093,0.0053,0.1187,0.4247,0.15,0.0433,0.08,0.0493
1078,7.96,7.96,nan,Sunlit Gold,Lilac,Eye Patch,Slickback,Surprised,0.0673,0.018,0.0313,0.016,0.056,0.0087,0.0107,0.0087,0.018,0.0013,0.0007,0.004,0.0053,0.0093,0.0053,0.1187,0.4247,0.15,0.0433,0.08,0.0493
1078,8.99,8.99,nan,Sunlit Gold,Lilac,Eye Patch,Slickback,Surprised,0.0673,0.018,0.0313,0.016,0.056,0.0087,0.0107,0.0087,0.018,0.0013,0.0007,0.004,0.0053,0.0093,0.0053,0.1187,0.4247,0.15,0.0433,0.08,0.0493
1178,4.44,4.44,nan,Rose Quartz Pink,Black,White Shades,Wizard,Surprised,0.048,0.0873,0.066,0.0093,0.056,0.032,0.0207,0.0013,0.0173,0.0327,0.0033,0.0267,0.0027,0.0167,0.0027,0.1187,0.4247,0.116,0.2333,0.148,0.02
1178,4.52,4.52,nan,Rose Quartz Pink,Black,White Shades,Wizard,Surprised,0.048,0.0873,0.066,0.0093,0.056,0.032,0.0207,0.0013,0.0173,0.0327,0.0033,0.0267,0.0027,0.0167,0.0027,0.1187,0.4247,0.116,0.2333,0.148,0.02
465,14.13,4.44,Neck Tattoo,Forest Moss Green,Blue,Drowsy Cyclop,No Hat,Bubble Gum,0.004,0.0013,0.0007,0.0067,0.004,0.0093,0.002,0.0447,0.0093,0.002,0.0207,0.0053,0.004,0.0013,0.0107,0.05,0.03,0.1247,0.0633,0.01,0.3147
465,13.39,4.8,Neck Tattoo,Forest Moss Green,Blue,Drowsy Cyclop,No Hat,Bubble Gum,0.004,0.0013,0.0007,0.0067,0.004,0.0093,0.002,0.0447,0.0093,0.002,0.0207,0.0053,0.004,0.0013,0.0107,0.05,0.03,0.1247,0.0633,0.01,0.3147
465,16.95,5.41,Neck Tattoo,Forest Moss Green,Blue,Drowsy Cyclop,No Hat,Bubble Gum,0.004,0.0013,0.0007,0.0067,0.004,0.0093,0.002,0.0447,0.0093,0.002,0.0207,0.0053,0.004,0.0013,0.0107,0.05,0.03,0.1247,0.0633,0.01,0.3147
465,16.46,5.47,Neck Tattoo,Forest Moss Green,Blue,Drowsy Cyclop,No Hat,Bubble Gum,0.004,0.0013,0.0007,0.0067,0.004,0.0093,0.002,0.0447,0.0093,0.002,0.0207,0.0053,0.004,0.0013,0.0107,0.05,0.03,0.1247,0.0633,0.01,0.3147
465,15.06,4.29,Neck Tattoo,Forest Moss Green,Blue,Drowsy Cyclop,No Hat,Bubble Gum,0.004,0.0013,0.0007,0.0067,0.004,0.0093,0.002,0.0447,0.0093,0.002,0.0207,0.0053,0.004,0.0013,0.0107,0.05,0.03,0.1247,0.0633,0.01,0.3147
1197,4.44,4.44,Bow Tie,Lavender Dusk Purple,Black,Normal,Sobrero,Happy,0.01,0.022,0.02,0.0047,0.0207,0.03,0.0353,0.0067,0.0213,0.0613,0.018,0.0613,0.016,0.0553,0.0173,0.226,0.0933,0.1187,0.2333,0.2567,0.06
366,4.44,4.44,nan,Seashell Pink,Tan,Goggles,Sobrero,Mustache,0.046,0.066,0.0267,0.02,0.0347,0.0193,0.0053,0.006,0.0073,0.008,0.0067,0.012,0.0033,0.0033,0.0047,0.0767,0.4247,0.118,0.1553,0.0573,0.06
366,1.54,1.54,nan,Seashell Pink,Tan,Goggles,Sobrero,Mustache,0.046,0.066,0.0267,0.02,0.0347,0.0193,0.0053,0.006,0.0073,0.008,0.0067,0.012,0.0033,0.0033,0.0047,0.0767,0.4247,0.118,0.1553,0.0573,0.06
110,5.82,4.44,Tie,Seashell Pink,Black - Overweight,Gold Shades,Headphones,Happy,0.0067,0.0127,0.0027,0.0033,0.01,0.0253,0.0033,0.0073,0.0307,0.0033,0.01,0.042,0.0013,0.0067,0.0107,0.226,0.0627,0.118,0.1773,0.02,0.05
131,4.44,4.44,nan,Sunlit Gold,Black,White Round Shades,No Hat,Surprised,0.0673,0.0873,0.0427,0.132,0.056,0.0313,0.0147,0.044,0.018,0.024,0.0727,0.0267,0.0327,0.014,0.0407,0.1187,0.4247,0.15,0.2333,0.0987,0.3147
131,4.3,3.85,nan,Sunlit Gold,Black,White Round Shades,No Hat,Surprised,0.0673,0.0873,0.0427,0.132,0.056,0.0313,0.0147,0.044,0.018,0.024,0.0727,0.0267,0.0327,0.014,0.0407,0.1187,0.4247,0.15,0.2333,0.0987,0.3147
